# stm32-ai-deployer watch trace v1
# board=STM32H7 elf= model=anomaly_cnn_int8 started=2026-09-09T12:41:08
# targetHz=200 items=6
# item,0,_end,0x20002c00,u32,hex,1,0,,bssEnd
# item,1,g_ai_last_inference_us,0x20000f24,u32,dec,0.001,0,ms,inferenceUs
# item,2,g_ai_infer_count,0x20000f20,u32,dec,1,0,,inferCount
# item,3,g_ai_last_class,0x20000f1c,u8,dec,1,0,,lastClass
# item,4,g_ai_last_confidence,0x20000f1b,u8,dec,1,0,%,confidence
# item,5,uwTick,0x20002aac,u32,dec,1,0,ms,hwTick
t,0,1,2,3,4,5
45.280029,745931122,926,67009,1,100,3153194
45.285027,745931122,926,67009,1,100,3153199
45.290077,745931122,926,67009,1,100,3153204
45.295036,745931122,926,67009,1,100,3153209
45.300062,745931122,927,67010,1,100,3153214
45.305104,745931122,927,67010,1,100,3153219
45.310032,745931122,927,67010,1,100,3153224
45.315567,745931122,927,67010,1,100,3153230
45.320757,745931122,927,67010,1,100,3153235
45.325577,745931122,927,67010,1,100,3153239
45.330615,745931122,927,67010,1,100,3153245
45.335574,745931122,927,67010,1,100,3153249
45.340586,745931122,927,67010,1,100,3153254
45.345567,745931122,926,67011,1,100,3153260
45.350627,745931122,926,67011,1,100,3153265
45.355569,745931122,926,67011,1,100,3153270
45.360628,745931122,926,67011,1,100,3153275
45.365561,745931122,926,67011,1,100,3153279
45.370127,745931122,926,67011,1,100,3153284
45.375112,745931122,926,67011,1,100,3153289
45.380660,745931122,926,67011,1,100,3153294
45.385219,745931122,926,67011,1,100,3153299
45.390313,745931122,926,67012,1,100,3153304
45.395173,745931122,926,67012,1,100,3153309
45.400156,745931122,926,67012,1,100,3153314
45.405192,745931122,926,67012,1,100,3153319
45.410182,745931122,926,67012,1,100,3153324
45.415207,745931122,926,67012,1,100,3153329
45.420197,745931122,926,67012,1,100,3153334
45.425258,745931122,926,67012,1,100,3153339
45.430151,745931122,926,67012,1,100,3153344
45.435151,745931122,926,67012,1,100,3153349
45.440188,745931122,926,67013,1,100,3153354
45.445084,745931122,926,67013,1,100,3153359
45.450052,745931122,926,67013,1,100,3153364
45.455099,745931122,926,67013,1,100,3153369
45.460045,745931122,926,67013,1,100,3153373
45.465116,745931122,926,67013,1,100,3153379
45.470070,745931122,926,67013,1,100,3153383
45.475051,745931122,926,67013,1,100,3153388
45.480057,745931122,926,67013,1,100,3153393
45.485081,745931122,926,67014,1,100,3153398
45.490200,745931122,926,67014,1,100,3153404
45.495055,745931122,926,67014,1,100,3153408
45.500147,745931122,926,67014,1,100,3153413
45.505071,745931122,926,67014,1,100,3153418
45.510045,745931122,926,67014,1,100,3153423
45.515052,745931122,926,67014,1,100,3153428
45.520069,745931122,926,67014,1,100,3153433
45.525140,745931122,926,67014,1,100,3153438
45.530058,745931122,926,67014,1,100,3153443
45.535063,745931122,926,67015,1,100,3153448
45.540059,745931122,926,67015,1,100,3153453
45.545073,745931122,926,67015,1,100,3153458
45.550227,745931122,926,67015,1,100,3153463
45.554953,745931122,926,67015,1,100,3153468
45.559947,745931122,926,67015,1,100,3153473
45.564984,745931122,926,67015,1,100,3153478
45.569957,745931122,926,67015,1,100,3153483
45.574964,745931122,926,67015,1,100,3153488
45.579977,745931122,926,67016,1,100,3153493
45.585306,745931122,926,67016,1,100,3153498
45.590372,745931122,926,67016,1,100,3153503
45.595273,745931122,926,67016,1,100,3153508
45.600284,745931122,926,67016,1,100,3153513
45.605284,745931122,926,67016,1,100,3153518
45.610319,745931122,926,67016,1,100,3153523
45.615264,745931122,926,67016,1,100,3153528
45.620280,745931122,926,67016,1,100,3153533
45.625288,745931122,926,67016,1,100,3153538
45.630277,745931122,927,67017,1,100,3153543
45.635274,745931122,927,67017,1,100,3153548
45.640300,745931122,927,67017,1,100,3153553
45.645320,745931122,927,67017,1,100,3153558
45.650278,745931122,927,67017,1,100,3153563
45.655344,745931122,927,67017,1,100,3153568
45.660381,745931122,927,67017,1,100,3153573
45.665282,745931122,927,67017,1,100,3153578
45.670275,745931122,927,67017,1,100,3153583
45.675320,745931122,926,67018,1,100,3153588
45.680306,745931122,926,67018,1,100,3153593
45.685289,745931122,926,67018,1,100,3153598
45.690287,745931122,926,67018,1,100,3153603
45.695803,745931122,926,67018,1,100,3153608
45.700822,745931122,926,67018,1,100,3153613
45.705814,745931122,926,67018,1,100,3153618
45.710798,745931122,926,67018,1,100,3153623
45.715809,745931122,926,67018,1,100,3153628
45.720352,745931122,926,67018,1,100,3153633
45.725375,745931122,927,67019,1,100,3153638
45.730300,745931122,927,67019,1,100,3153643
45.735858,745931122,927,67019,1,100,3153648
45.740876,745931122,927,67019,1,100,3153653
45.745879,745931122,927,67019,1,100,3153658
45.750904,745931122,927,67019,1,100,3153663
45.755839,745931122,927,67019,1,100,3153668
45.760843,745931122,927,67019,1,100,3153673
45.765846,745931122,927,67019,1,100,3153678
45.770009,745931122,926,67020,1,100,3153682
45.774988,745931122,926,67020,1,100,3153687
45.780430,745931122,926,67020,1,100,3153693
45.784927,745931122,926,67020,1,100,3153697
45.790008,745931122,926,67020,1,100,3153702
45.794914,745931122,926,67020,1,100,3153707
45.799979,745931122,926,67020,1,100,3153712
45.804941,745931122,926,67020,1,100,3153717
45.809957,745931122,926,67020,1,100,3153722
45.815105,745931122,926,67020,1,100,3153727
45.819984,745931122,926,67020,1,100,3153732
45.824930,745931122,926,67021,1,100,3153737
45.829933,745931122,926,67021,1,100,3153742
45.835301,745931122,926,67021,1,100,3153747
45.840316,745931122,926,67021,1,100,3153752
45.845295,745931122,926,67021,1,100,3153757
45.850302,745931122,926,67021,1,100,3153762
45.855398,745931122,926,67021,1,100,3153767
45.860342,745931122,926,67021,1,100,3153772
45.865146,745931122,926,67021,1,100,3153777
45.870885,745931122,926,67022,1,100,3153783
45.876450,745931122,926,67022,1,100,3153788
45.880883,745931122,926,67022,1,100,3153793
45.885859,745931122,926,67022,1,100,3153798
45.890885,745931122,926,67022,1,100,3153803
45.896050,745931122,926,67022,1,100,3153808
45.900905,745931122,926,67022,1,100,3153812
45.905896,745931122,926,67022,1,100,3153817
45.910893,745931122,926,67022,1,100,3153822
45.915891,745931122,926,67022,1,100,3153827
45.920983,745931122,927,67023,1,100,3153832
45.926057,745931122,927,67023,1,100,3153838
45.931326,745931122,927,67023,1,100,3153843
45.935325,745931122,927,67023,1,100,3153847
45.940326,745931122,927,67023,1,100,3153852
45.945884,745931122,927,67023,1,100,3153857
45.950885,745931122,927,67023,1,100,3153862
45.955919,745931122,927,67023,1,100,3153867
45.960889,745931122,927,67023,1,100,3153872
45.965893,745931122,926,67024,1,100,3153877
45.970868,745931122,926,67024,1,100,3153882
45.975919,745931122,926,67024,1,100,3153887
45.980897,745931122,926,67024,1,100,3153892
45.985935,745931122,926,67024,1,100,3153897
45.990911,745931122,926,67024,1,100,3153902
45.995911,745931122,926,67024,1,100,3153907
46.000876,745931122,926,67024,1,100,3153912
46.005881,745931122,926,67024,1,100,3153917
46.010932,745931122,926,67025,1,100,3153922
46.015929,745931122,926,67025,1,100,3153927
46.020443,745931122,926,67025,1,100,3153931
46.025501,745931122,926,67025,1,100,3153937
46.030415,745931122,926,67025,1,100,3153942
46.035286,745931122,926,67025,1,100,3153946
46.040286,745931122,926,67025,1,100,3153951
46.045296,745931122,926,67025,1,100,3153956
46.050336,745931122,926,67025,1,100,3153961
46.055309,745931122,926,67025,1,100,3153966
46.060365,745931122,926,67026,1,100,3153971
46.065288,745931122,926,67026,1,100,3153976
46.070292,745931122,926,67026,1,100,3153981
46.075328,745931122,926,67026,1,100,3153986
46.080435,745931122,926,67026,1,100,3153991
46.085419,745931122,926,67026,1,100,3153996
46.090463,745931122,926,67026,1,100,3154001
46.095403,745931122,926,67026,1,100,3154006
46.100409,745931122,926,67026,1,100,3154011
46.105456,745931122,926,67027,1,100,3154016
46.110498,745931122,926,67027,1,100,3154021
46.115609,745931122,926,67027,1,100,3154026
46.120396,745931122,926,67027,1,100,3154031
46.125447,745931122,926,67027,1,100,3154036
46.130437,745931122,926,67027,1,100,3154041
46.134993,745931122,926,67027,1,100,3154045
46.140012,745931122,926,67027,1,100,3154050
46.145021,745931122,926,67027,1,100,3154055
46.150004,745931122,926,67027,1,100,3154060
46.155023,745931122,926,67028,1,100,3154065
46.160039,745931122,926,67028,1,100,3154070
46.165060,745931122,926,67028,1,100,3154075
46.170512,745931122,926,67028,1,100,3154081
46.175510,745931122,926,67028,1,100,3154086
46.180028,745931122,926,67028,1,100,3154090
46.185019,745931122,926,67028,1,100,3154095
46.190031,745931122,926,67028,1,100,3154100
46.194999,745931122,926,67028,1,100,3154105
46.199999,745931122,926,67029,1,100,3154110
46.205560,745931122,926,67029,1,100,3154116
46.210589,745931122,926,67029,1,100,3154121
46.215400,745931122,926,67029,1,100,3154126
46.220379,745931122,926,67029,1,100,3154131
46.225031,745931122,926,67029,1,100,3154135
46.229996,745931122,926,67029,1,100,3154140
46.234975,745931122,926,67029,1,100,3154145
46.239997,745931122,926,67029,1,100,3154150
46.244959,745931122,926,67029,1,100,3154155
46.249964,745931122,926,67030,1,100,3154160
46.255140,745931122,926,67030,1,100,3154165
46.260012,745931122,926,67030,1,100,3154170
46.265537,745931122,926,67030,1,100,3154175
46.270536,745931122,926,67030,1,100,3154180
46.275502,745931122,926,67030,1,100,3154185
46.280506,745931122,926,67030,1,100,3154190
46.285232,745931122,926,67030,1,100,3154195
46.290234,745931122,926,67030,1,100,3154200
46.295869,745931122,926,67031,1,100,3154206
46.300833,745931122,926,67031,1,100,3154211
46.305817,745931122,926,67031,1,100,3154216
46.310818,745931122,926,67031,1,100,3154220
46.315929,745931122,926,67031,1,100,3154226
46.320886,745931122,926,67031,1,100,3154231
46.325390,745931122,926,67031,1,100,3154235
46.330401,745931122,926,67031,1,100,3154240
46.335367,745931122,926,67031,1,100,3154245
46.340372,745931122,926,67031,1,100,3154250
46.345406,745931122,926,67032,1,100,3154255
46.350418,745931122,926,67032,1,100,3154260
46.355909,745931122,926,67032,1,100,3154266
46.360968,745931122,926,67032,1,100,3154271
46.365942,745931122,926,67032,1,100,3154275
46.370875,745931122,926,67032,1,100,3154280
46.375927,745931122,926,67032,1,100,3154285
46.380836,745931122,926,67032,1,100,3154290
46.385354,745931122,926,67032,1,100,3154295
46.390398,745931122,926,67033,1,100,3154300
46.395573,745931122,926,67033,1,100,3154305
46.400438,745931122,926,67033,1,100,3154310
46.405445,745931122,926,67033,1,100,3154315
46.410440,745931122,926,67033,1,100,3154320
46.415440,745931122,926,67033,1,100,3154325
46.420456,745931122,926,67033,1,100,3154330
46.425461,745931122,926,67033,1,100,3154335
46.430452,745931122,926,67033,1,100,3154340
46.435458,745931122,926,67033,1,100,3154344
46.440444,745931122,926,67034,1,100,3154350
46.444948,745931122,926,67034,1,100,3154354
46.449952,745931122,926,67034,1,100,3154359
46.455032,745931122,926,67034,1,100,3154364
46.459961,745931122,926,67034,1,100,3154369
46.464959,745931122,926,67034,1,100,3154374
46.469980,745931122,926,67034,1,100,3154379
46.474965,745931122,926,67034,1,100,3154384
46.480478,745931122,926,67034,1,100,3154389
46.485754,745931122,926,67035,1,100,3154395
46.490524,745931122,926,67035,1,100,3154399
46.495089,745931122,926,67035,1,100,3154404
46.500055,745931122,926,67035,1,100,3154409
46.505043,745931122,926,67035,1,100,3154414
46.510092,745931122,926,67035,1,100,3154419
46.515014,745931122,926,67035,1,100,3154424
46.520012,745931122,926,67035,1,100,3154429
46.525030,745931122,926,67035,1,100,3154434
46.530013,745931122,926,67035,1,100,3154439
46.535538,745931122,926,67036,1,100,3154444
46.540543,745931122,926,67036,1,100,3154449
46.545545,745931122,926,67036,1,100,3154454
46.550545,745931122,926,67036,1,100,3154459
46.555539,745931122,926,67036,1,100,3154464
46.560647,745931122,926,67036,1,100,3154469
46.565634,745931122,926,67036,1,100,3154474
46.570539,745931122,926,67036,1,100,3154479
46.575538,745931122,926,67036,1,100,3154484
46.580540,745931122,926,67037,1,100,3154489
46.585381,745931122,926,67037,1,100,3154494
46.590352,745931122,926,67037,1,100,3154499
46.595309,745931122,926,67037,1,100,3154504
46.600316,745931122,926,67037,1,100,3154509
46.605280,745931122,926,67037,1,100,3154514
46.610291,745931122,926,67037,1,100,3154519
46.615335,745931122,926,67037,1,100,3154524
46.620270,745931122,926,67037,1,100,3154528
46.625278,745931122,926,67038,1,100,3154534
46.630372,745931122,926,67038,1,100,3154539
46.635801,745931122,926,67038,1,100,3154544
46.640861,745931122,926,67038,1,100,3154549
46.645811,745931122,926,67038,1,100,3154554
46.650797,745931122,926,67038,1,100,3154559
46.655809,745931122,926,67038,1,100,3154564
46.660944,745931122,926,67038,1,100,3154569
46.665797,745931122,926,67038,1,100,3154574
46.670810,745931122,926,67038,1,100,3154579
46.675806,745931122,926,67039,1,100,3154584
46.680863,745931122,926,67039,1,100,3154589
46.685821,745931122,926,67039,1,100,3154594
46.690929,745931122,926,67039,1,100,3154599
46.695797,745931122,926,67039,1,100,3154604
46.700798,745931122,926,67039,1,100,3154609
46.705836,745931122,926,67039,1,100,3154614
46.710823,745931122,926,67039,1,100,3154619
46.715833,745931122,926,67039,1,100,3154624
46.720821,745931122,926,67040,1,100,3154629
46.725837,745931122,926,67040,1,100,3154634
46.730813,745931122,926,67040,1,100,3154639
46.735406,745931122,926,67040,1,100,3154643
46.740401,745931122,926,67040,1,100,3154648
46.745372,745931122,926,67040,1,100,3154653
46.750359,745931122,926,67040,1,100,3154658
46.755341,745931122,926,67040,1,100,3154663
46.760342,745931122,926,67040,1,100,3154668
46.764941,745931122,926,67040,1,100,3154672
46.769990,745931122,926,67041,1,100,3154678
46.775018,745931122,926,67041,1,100,3154683
46.779946,745931122,926,67041,1,100,3154688
46.785007,745931122,926,67041,1,100,3154693
46.790041,745931122,926,67041,1,100,3154698
46.794970,745931122,926,67041,1,100,3154702
46.799983,745931122,926,67041,1,100,3154707
46.805038,745931122,926,67041,1,100,3154712
46.809986,745931122,926,67041,1,100,3154717
46.815552,745931122,926,67042,1,100,3154723
46.820539,745931122,926,67042,1,100,3154728
46.825509,745931122,926,67042,1,100,3154733
46.830524,745931122,926,67042,1,100,3154738
46.835184,745931122,926,67042,1,100,3154743
46.840046,745931122,926,67042,1,100,3154747
46.845574,745931122,926,67042,1,100,3154753
46.850535,745931122,926,67042,1,100,3154758
46.855588,745931122,926,67042,1,100,3154763
46.860565,745931122,926,67042,1,100,3154768
46.865151,745931122,926,67043,1,100,3154772
46.870221,745931122,926,67043,1,100,3154777
46.876310,745931122,926,67043,1,100,3154783
46.880690,745931122,926,67043,1,100,3154788
46.885724,745931122,926,67043,1,100,3154793
46.890666,745931122,926,67043,1,100,3154798
46.895712,745931122,926,67043,1,100,3154803
46.900671,745931122,926,67043,1,100,3154808
46.905682,745931122,926,67043,1,100,3154813
46.910656,745931122,926,67044,1,100,3154818
46.915666,745931122,926,67044,1,100,3154823
46.920759,745931122,926,67044,1,100,3154828
46.925786,745931122,926,67044,1,100,3154833
46.930662,745931122,926,67044,1,100,3154838
46.935359,745931122,926,67044,1,100,3154842
46.940337,745931122,926,67044,1,100,3154847
46.945343,745931122,926,67044,1,100,3154852
46.950350,745931122,926,67044,1,100,3154857
46.955364,745931122,926,67045,1,100,3154862
46.960326,745931122,926,67045,1,100,3154867
46.965449,745931122,926,67045,1,100,3154872
46.970544,745931122,926,67045,1,100,3154877
46.975363,745931122,926,67045,1,100,3154882
46.980366,745931122,926,67045,1,100,3154887
46.986011,745931122,926,67045,1,100,3154893
46.990516,745931122,926,67045,1,100,3154897
46.995468,745931122,926,67045,1,100,3154902
47.000425,745931122,926,67045,1,100,3154907
47.005433,745931122,926,67046,1,100,3154912
47.010442,745931122,926,67046,1,100,3154917
47.015595,745931122,926,67046,1,100,3154922
47.020429,745931122,926,67046,1,100,3154927
47.025489,745931122,926,67046,1,100,3154932
47.030422,745931122,926,67046,1,100,3154937
47.035441,745931122,926,67046,1,100,3154942
47.040514,745931122,926,67046,1,100,3154947
47.045468,745931122,926,67046,1,100,3154952
47.050481,745931122,926,67047,1,100,3154957
47.055456,745931122,926,67047,1,100,3154962
47.060437,745931122,926,67047,1,100,3154967
47.065082,745931122,926,67047,1,100,3154972
47.070028,745931122,926,67047,1,100,3154976
47.075049,745931122,926,67047,1,100,3154981
47.080013,745931122,926,67047,1,100,3154986
47.085024,745931122,926,67047,1,100,3154991
47.090023,745931122,926,67047,1,100,3154996
47.095590,745931122,926,67047,1,100,3155002
47.100536,745931122,926,67048,1,100,3155007
47.105617,745931122,926,67048,1,100,3155012
47.110537,745931122,926,67048,1,100,3155017
47.115535,745931122,926,67048,1,100,3155022
47.120537,745931122,926,67048,1,100,3155027
47.125584,745931122,926,67048,1,100,3155032
47.130548,745931122,926,67048,1,100,3155037
47.135065,745931122,926,67048,1,100,3155041
47.140073,745931122,926,67048,1,100,3155046
47.145050,745931122,926,67049,1,100,3155051
47.150057,745931122,926,67049,1,100,3155056
47.155063,745931122,926,67049,1,100,3155061
47.160171,745931122,926,67049,1,100,3155066
47.165054,745931122,926,67049,1,100,3155071
47.170157,745931122,926,67049,1,100,3155076
47.175165,745931122,926,67049,1,100,3155081
47.180066,745931122,926,67049,1,100,3155086
47.185072,745931122,926,67049,1,100,3155091
47.190676,745931122,926,67049,1,100,3155097
47.195689,745931122,926,67050,1,100,3155102
47.200575,745931122,926,67050,1,100,3155106
47.205568,745931122,926,67050,1,100,3155111
47.210570,745931122,926,67050,1,100,3155116
47.215620,745931122,926,67050,1,100,3155121
47.220662,745931122,926,67050,1,100,3155126
47.225641,745931122,926,67050,1,100,3155131
47.230651,745931122,926,67050,1,100,3155137
47.235160,745931122,926,67050,1,100,3155141
47.240184,745931122,926,67051,1,100,3155146
47.245169,745931122,926,67051,1,100,3155151
47.250171,745931122,926,67051,1,100,3155156
47.255169,745931122,926,67051,1,100,3155161
47.260190,745931122,926,67051,1,100,3155166
47.265189,745931122,926,67051,1,100,3155171
47.270145,745931122,926,67051,1,100,3155176
47.275145,745931122,926,67051,1,100,3155181
47.280149,745931122,926,67051,1,100,3155186
47.285195,745931122,926,67051,1,100,3155191
47.290253,745931122,926,67052,1,100,3155196
47.295208,745931122,926,67052,1,100,3155201
47.300267,745931122,926,67052,1,100,3155206
47.305180,745931122,926,67052,1,100,3155211
47.310181,745931122,926,67052,1,100,3155216
47.315234,745931122,926,67052,1,100,3155221
47.320242,745931122,926,67052,1,100,3155226
47.325232,745931122,926,67052,1,100,3155231
47.330262,745931122,926,67052,1,100,3155235
47.335377,745931122,926,67053,1,100,3155241
47.340367,745931122,926,67053,1,100,3155246
47.345272,745931122,926,67053,1,100,3155251
47.350290,745931122,926,67053,1,100,3155256
47.355400,745931122,926,67053,1,100,3155261
47.360331,745931122,926,67053,1,100,3155266
47.365159,745931122,926,67053,1,100,3155270
47.370079,745931122,926,67053,1,100,3155275
47.375078,745931122,926,67053,1,100,3155280
47.380085,745931122,926,67054,1,100,3155285
47.385072,745931122,926,67054,1,100,3155290
47.390580,745931122,926,67054,1,100,3155296
47.395718,745931122,926,67054,1,100,3155301
47.400617,745931122,926,67054,1,100,3155306
47.405586,745931122,926,67054,1,100,3155311
47.410644,745931122,926,67054,1,100,3155316
47.415623,745931122,926,67054,1,100,3155321
47.420606,745931122,926,67054,1,100,3155325
47.425606,745931122,926,67054,1,100,3155330
47.430636,745931122,926,67055,1,100,3155336
47.435166,745931122,926,67055,1,100,3155340
47.440178,745931122,926,67055,1,100,3155345
47.445176,745931122,926,67055,1,100,3155350
47.450172,745931122,926,67055,1,100,3155355
47.455262,745931122,926,67055,1,100,3155360
47.460146,745931122,926,67055,1,100,3155365
47.465128,745931122,926,67055,1,100,3155370
47.470694,745931122,926,67055,1,100,3155375
47.475675,745931122,926,67056,1,100,3155380
47.480699,745931122,926,67056,1,100,3155385
47.485701,745931122,926,67056,1,100,3155391
47.490685,745931122,926,67056,1,100,3155395
47.495230,745931122,926,67056,1,100,3155400
47.500230,745931122,926,67056,1,100,3155405
47.505212,745931122,926,67056,1,100,3155410
47.510210,745931122,926,67056,1,100,3155415
47.515221,745931122,926,67056,1,100,3155420
47.520233,745931122,926,67056,1,100,3155425
47.525259,745931122,926,67057,1,100,3155430
47.530192,745931122,926,67057,1,100,3155435
47.535144,745931122,926,67057,1,100,3155440
47.540144,745931122,926,67057,1,100,3155445
47.545143,745931122,926,67057,1,100,3155450
47.550109,745931122,926,67057,1,100,3155454
47.555111,745931122,926,67057,1,100,3155459
47.560099,745931122,926,67057,1,100,3155464
47.565135,745931122,926,67057,1,100,3155469
47.570311,745931122,926,67058,1,100,3155475
47.575161,745931122,926,67058,1,100,3155480
47.580121,745931122,926,67058,1,100,3155484
47.585137,745931122,926,67058,1,100,3155489
47.590145,745931122,926,67058,1,100,3155495
47.595258,745931122,926,67058,1,100,3155500
47.600112,745931122,926,67058,1,100,3155504
47.605109,745931122,926,67058,1,100,3155509
47.610162,745931122,926,67058,1,100,3155514
47.615124,745931122,926,67058,1,100,3155519
47.620298,745931122,926,67059,1,100,3155525
47.625217,745931122,926,67059,1,100,3155530
47.630165,745931122,926,67059,1,100,3155534
47.635196,745931122,926,67059,1,100,3155539
47.640158,745931122,926,67059,1,100,3155544
47.645248,745931122,926,67059,1,100,3155549
47.650248,745931122,926,67059,1,100,3155554
47.655359,745931122,926,67059,1,100,3155559
47.660249,745931122,926,67059,1,100,3155564
47.665244,745931122,926,67060,1,100,3155569
47.670248,745931122,926,67060,1,100,3155574
47.675324,745931122,926,67060,1,100,3155579
47.680281,745931122,926,67060,1,100,3155584
47.685277,745931122,926,67060,1,100,3155589
47.690269,745931122,926,67060,1,100,3155594
47.695271,745931122,926,67060,1,100,3155599
47.700237,745931122,926,67060,1,100,3155604
47.705805,745931122,926,67060,1,100,3155610
47.710779,745931122,926,67061,1,100,3155615
47.715775,745931122,926,67061,1,100,3155620
47.720827,745931122,926,67061,1,100,3155625
47.725794,745931122,926,67061,1,100,3155630
47.730834,745931122,926,67061,1,100,3155635
47.735161,745931122,926,67061,1,100,3155639
47.740172,745931122,926,67061,1,100,3155644
47.745167,745931122,926,67061,1,100,3155649
47.750219,745931122,926,67061,1,100,3155654
47.755180,745931122,926,67061,1,100,3155659
47.760191,745931122,926,67062,1,100,3155664
47.765154,745931122,926,67062,1,100,3155669
47.770814,745931122,926,67062,1,100,3155674
47.775706,745931122,926,67062,1,100,3155679
47.780841,745931122,926,67062,1,100,3155684
47.785705,745931122,926,67062,1,100,3155689
47.790058,745931122,926,67062,1,100,3155693
47.795085,745931122,926,67062,1,100,3155699
47.800248,745931122,926,67062,1,100,3155704
47.805084,745931122,926,67063,1,100,3155709
47.810089,745931122,926,67063,1,100,3155714
47.815075,745931122,926,67063,1,100,3155718
47.820251,745931122,926,67063,1,100,3155724
47.825312,745931122,926,67063,1,100,3155729
47.830195,745931122,926,67063,1,100,3155734
47.835234,745931122,926,67063,1,100,3155738
47.840249,745931122,926,67063,1,100,3155743
47.845250,745931122,926,67063,1,100,3155748
47.850229,745931122,926,67063,1,100,3155753
47.855300,745931122,926,67064,1,100,3155759
47.860487,745931122,926,67064,1,100,3155764
47.865295,745931122,926,67064,1,100,3155769
47.870895,745931122,926,67064,1,100,3155774
47.876522,745931122,926,67064,1,100,3155780
47.880877,745931122,926,67064,1,100,3155784
47.885409,745931122,926,67064,1,100,3155788
47.890381,745931122,926,67064,1,100,3155793
47.895386,745931122,926,67064,1,100,3155798
47.899971,745931122,926,67065,1,100,3155803
47.904915,745931122,926,67065,1,100,3155808
47.909917,745931122,926,67065,1,100,3155813
47.914932,745931122,926,67065,1,100,3155818
47.920569,745931122,926,67065,1,100,3155824
47.925904,745931122,926,67065,1,100,3155829
47.930564,745931122,926,67065,1,100,3155833
47.935088,745931122,926,67065,1,100,3155838
47.940107,745931122,926,67065,1,100,3155843
47.945032,745931122,926,67065,1,100,3155848
47.950007,745931122,926,67066,1,100,3155853
47.955011,745931122,926,67066,1,100,3155858
47.960026,745931122,926,67066,1,100,3155863
47.965066,745931122,926,67066,1,100,3155868
47.970152,745931122,926,67066,1,100,3155873
47.975027,745931122,926,67066,1,100,3155878
47.980030,745931122,926,67066,1,100,3155883
47.985036,745931122,926,67066,1,100,3155888
47.990052,745931122,926,67066,1,100,3155893
47.995736,745931122,926,67067,1,100,3155899
48.000675,745931122,926,67067,1,100,3155904
48.005711,745931122,926,67067,1,100,3155908
48.010688,745931122,926,67067,1,100,3155914
48.015684,745931122,926,67067,1,100,3155918
48.020685,745931122,926,67067,1,100,3155923
48.025681,745931122,926,67067,1,100,3155928
48.030713,745931122,926,67067,1,100,3155933
48.035223,745931122,926,67067,1,100,3155938
48.040186,745931122,926,67067,1,100,3155943
48.045175,745931122,926,67068,1,100,3155948
48.050189,745931122,926,67068,1,100,3155953
48.055173,745931122,926,67068,1,100,3155958
48.060188,745931122,926,67068,1,100,3155963
48.065175,745931122,926,67068,1,100,3155968
48.070234,745931122,926,67068,1,100,3155973
48.075216,745931122,926,67068,1,100,3155978
48.080229,745931122,926,67068,1,100,3155983
48.085268,745931122,926,67068,1,100,3155988
48.090415,745931122,926,67069,1,100,3155993
48.095185,745931122,926,67069,1,100,3155998
48.100216,745931122,926,67069,1,100,3156003
48.105354,745931122,926,67069,1,100,3156008
48.110221,745931122,926,67069,1,100,3156013
48.115236,745931122,926,67069,1,100,3156018
48.120669,745931122,926,67069,1,100,3156023
48.125788,745931122,926,67069,1,100,3156028
48.130663,745931122,926,67069,1,100,3156033
48.135675,745931122,926,67070,1,100,3156038
48.140708,745931122,926,67070,1,100,3156043
48.145683,745931122,926,67070,1,100,3156048
48.150686,745931122,926,67070,1,100,3156053
48.155660,745931122,926,67070,1,100,3156058
48.160764,745931122,926,67070,1,100,3156063
48.165296,745931122,926,67070,1,100,3156067
48.170219,745931122,926,67070,1,100,3156072
48.175303,745931122,926,67070,1,100,3156077
48.180236,745931122,926,67070,1,100,3156082
48.185259,745931122,926,67071,1,100,3156087
# summary,actualHz=200.03,samples=6562,durationS=32.804
# event,15.451846,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.504941,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.548555,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.605476,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.646561,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.687494,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.735724,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.783058,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.829794,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.882343,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.931337,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,15.980581,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.019231,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.065474,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.113045,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.171787,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.217810,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.254846,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.302841,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.348397,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
# event,16.395574,inference,"anomaly_cnn_int8  0.9 ms  label=anomaly",info
